ID,Country,Latitude,Longitude,ground_surface_elevation_m,parameter_type,unit,unique_well_id
10013152,AUS,-30.8600503,149.4541317,,Water depth [from the ground surface],m,AUS_10013152
10013191,AUS,-35.4999122,145.091413,,Water depth [from the ground surface],m,AUS_10013191
10013193,AUS,-33.98315,151.14245,,Water depth [from the ground surface],m,AUS_10013193
10013491,AUS,-29.9633,146.3961,,Water depth [from the ground surface],m,AUS_10013491
10013631,AUS,-30.7779499,150.0342194,,Water depth [from the ground surface],m,AUS_10013631
10013819,AUS,-31.0637048,150.3266939,,Water depth [from the ground surface],m,AUS_10013819
10013899,AUS,-30.5950953,150.0291927,,Water depth [from the ground surface],m,AUS_10013899
10013900,AUS,-30.5964841,150.0403037,,Water depth [from the ground surface],m,AUS_10013900
10014108,AUS,-30.4979,150.1568,,Water depth [from the ground surface],m,AUS_10014108
10014167,AUS,-31.3405472,149.9039777,,Water depth [from the ground surface],m,AUS_10014167
10014196,AUS,-31.4331486,150.5283612,,Water depth [from the ground surface],m,AUS_10014196
10014513,AUS,-31.1392598,150.4347477,,Water depth [from the ground surface],m,AUS_10014513
10014538,AUS,-31.0787046,150.3616932,,Water depth [from the ground surface],m,AUS_10014538
10014666,AUS,-31.1539824,150.3819715,,Water depth [from the ground surface],m,AUS_10014666
10014829,AUS,-30.5964841,150.0403037,,Water depth [from the ground surface],m,AUS_10014829
10015021,AUS,-30.7037059,150.1175258,,Water depth [from the ground surface],m,AUS_10015021
10015038,AUS,-32.5261132,142.3031344,,Water depth [from the ground surface],m,AUS_10015038
10015155,AUS,-31.1392598,150.4347477,,Water depth [from the ground surface],m,AUS_10015155
10015596,AUS,-32.3307,147.7756,,Water depth [from the ground surface],m,AUS_10015596
10015644,AUS,-33.4750648,145.5300866,,Water depth [from the ground surface],m,AUS_10015644
10015869,AUS,-35.5326447,144.9723906,,Water depth [from the ground surface],m,AUS_10015869
10015957,AUS,-35.6623844,147.4201709,,Water depth [from the ground surface],m,AUS_10015957
10015964,AUS,-30.6312063,150.0389152,,Water depth [from the ground surface],m,AUS_10015964
10015967,AUS,-30.1848224,149.299757,,Water depth [from the ground surface],m,AUS_10015967
10016342,AUS,-33.2450892,147.385436,,Water depth [from the ground surface],m,AUS_10016342
10016624,AUS,-34.6844583,144.2772249,,Water depth [from the ground surface],m,AUS_10016624
10017517,AUS,-33.5813611,142.4815444,,Water depth [from the ground surface],m,AUS_10017517
10017779,AUS,-30.3881523,149.8683603,,Water depth [from the ground surface],m,AUS_10017779
10017786,AUS,-30.1634306,149.4555861,,Water depth [from the ground surface],m,AUS_10017786
10017787,AUS,-29.3947184,149.8191712,,Water depth [from the ground surface],m,AUS_10017787
10017788,AUS,-31.0238,150.4104,,Water depth [from the ground surface],m,AUS_10017788
10017790,AUS,-29.397496,149.4458504,,Water depth [from the ground surface],m,AUS_10017790
10017794,AUS,-29.4181499,149.9989045,,Water depth [from the ground surface],m,AUS_10017794
10017795,AUS,-30.4671,150.0305,,Water depth [from the ground surface],m,AUS_10017795
10017797,AUS,-30.3937077,149.8858601,,Water depth [from the ground surface],m,AUS_10017797
10017840,AUS,-30.1514883,149.459199,,Water depth [from the ground surface],m,AUS_10017840
10018046,AUS,-32.2110055,142.6928555,,Water depth [from the ground surface],m,AUS_10018046
10019044,AUS,-34.7220083,145.8494166,,Water depth [from the ground surface],m,AUS_10019044
10019076,AUS,-31.3378694,149.8860666,,Water depth [from the ground surface],m,AUS_10019076
10019105,AUS,-30.0595455,149.150314,,Water depth [from the ground surface],m,AUS_10019105
10019153,AUS,-31.1437045,150.3989153,,Water depth [from the ground surface],m,AUS_10019153
10019219,AUS,-31.0973158,150.3450271,,Water depth [from the ground surface],m,AUS_10019219
10019413,AUS,-35.6574129,147.418565,,Water depth [from the ground surface],m,AUS_10019413
10019461,AUS,-31.1692594,150.4808583,,Water depth [from the ground surface],m,AUS_10019461
10019477,AUS,-30.9502805,150.3042,,Water depth [from the ground surface],m,AUS_10019477
10020305,AUS,-31.5567602,150.5175299,,Water depth [from the ground surface],m,AUS_10020305
10020313,AUS,-31.1437045,150.3989153,,Water depth [from the ground surface],m,AUS_10020313
10020354,AUS,-32.7133777,142.0722277,,Water depth [from the ground surface],m,AUS_10020354
10020656,AUS,-33.2105972,141.7620305,,Water depth [from the ground surface],m,AUS_10020656
10020675,AUS,-31.0998148,150.4939126,,Water depth [from the ground surface],m,AUS_10020675
10020952,AUS,-31.5567602,150.5175299,,Water depth [from the ground surface],m,AUS_10020952
10021152,AUS,-30.1931556,149.3283679,,Water depth [from the ground surface],m,AUS_10021152
10021446,AUS,-30.1873207,149.5961414,,Water depth [from the ground surface],m,AUS_10021446
10022005,AUS,-35.1474138,143.5785583,,Water depth [from the ground surface],m,AUS_10022005
10022124,AUS,-30.2995426,149.6416971,,Water depth [from the ground surface],m,AUS_10022124
10022395,AUS,-32.3823861,142.4771805,,Water depth [from the ground surface],m,AUS_10022395
10022471,AUS,-30.5867623,149.9886378,,Water depth [from the ground surface],m,AUS_10022471
10022910,AUS,-31.1420374,150.4519696,,Water depth [from the ground surface],m,AUS_10022910
10022939,AUS,-35.1474138,143.5785583,,Water depth [from the ground surface],m,AUS_10022939
10022966,AUS,-33.7638702,147.5175776,,Water depth [from the ground surface],m,AUS_10022966
10023137,AUS,-32.2411312,148.3118182,,Water depth [from the ground surface],m,AUS_10023137
10023284,AUS,-33.2450892,147.385436,,Water depth [from the ground surface],m,AUS_10023284
10023636,AUS,-30.0903788,149.1464254,,Water depth [from the ground surface],m,AUS_10023636
10024024,AUS,-29.9667707,148.6189334,,Water depth [from the ground surface],m,AUS_10024024
10024061,AUS,-30.1403763,149.6064187,,Water depth [from the ground surface],m,AUS_10024061
10024063,AUS,-31.1467594,150.4847467,,Water depth [from the ground surface],m,AUS_10024063
10024217,AUS,-33.255131,147.3759697,,Water depth [from the ground surface],m,AUS_10024217
10024298,AUS,-33.7657,147.4806,,Water depth [from the ground surface],m,AUS_10024298
10024304,AUS,-31.1139826,150.3366943,,Water depth [from the ground surface],m,AUS_10024304
10024502,AUS,-32.5285055,142.2219138,,Water depth [from the ground surface],m,AUS_10024502
10024591,AUS,-31.0998148,150.4939126,,Water depth [from the ground surface],m,AUS_10024591
10024878,AUS,-29.9828819,148.6111559,,Water depth [from the ground surface],m,AUS_10024878
10025008,AUS,-30.2995426,149.6416971,,Water depth [from the ground surface],m,AUS_10025008
10025202,AUS,-33.7569117,147.5500268,,Water depth [from the ground surface],m,AUS_10025202
10025439,AUS,-30.2748207,149.5953089,,Water depth [from the ground surface],m,AUS_10025439
10025481,AUS,-34.3631277,145.7341638,,Water depth [from the ground surface],m,AUS_10025481
10025542,AUS,-31.0875936,150.3466936,,Water depth [from the ground surface],m,AUS_10025542
10025543,AUS,-29.9828819,148.6111559,,Water depth [from the ground surface],m,AUS_10025543
10025698,AUS,-30.3142644,149.7119738,,Water depth [from the ground surface],m,AUS_10025698
10026011,AUS,-33.6545472,148.5745888,,Water depth [from the ground surface],m,AUS_10026011
10026358,AUS,-30.0467706,148.6239338,,Water depth [from the ground surface],m,AUS_10026358
10026485,AUS,-30.1873207,149.5961414,,Water depth [from the ground surface],m,AUS_10026485
10026961,AUS,-32.6707722,142.4035916,,Water depth [from the ground surface],m,AUS_10026961
10027119,AUS,-29.9520485,148.6217111,,Water depth [from the ground surface],m,AUS_10027119
10027169,AUS,-33.6086392,148.531277,,Water depth [from the ground surface],m,AUS_10027169
10027174,AUS,-34.1554468,141.4797403,,Water depth [from the ground surface],m,AUS_10027174
10027195,AUS,-33.5188638,145.5297767,,Water depth [from the ground surface],m,AUS_10027195
10027197,AUS,-29.2863895,149.6786229,,Water depth [from the ground surface],m,AUS_10027197
10027278,AUS,-34.9544118,149.0266673,,Water depth [from the ground surface],m,AUS_10027278
10027566,AUS,-31.3898159,150.4489178,,Water depth [from the ground surface],m,AUS_10027566
10027872,AUS,-34.0967118,141.3034079,,Water depth [from the ground surface],m,AUS_10027872
10027931,AUS,-31.1487033,150.5405789,,Water depth [from the ground surface],m,AUS_10027931
10027932,AUS,-31.105649,150.3655824,,Water depth [from the ground surface],m,AUS_10027932
10027960,AUS,-31.1442595,150.4675249,,Water depth [from the ground surface],m,AUS_10027960
10028608,AUS,-34.9864988,149.0109255,,Water depth [from the ground surface],m,AUS_10028608
10028758,AUS,-34.1868724,141.5654221,,Water depth [from the ground surface],m,AUS_10028758
10029257,AUS,-32.1409166,142.9146777,,Water depth [from the ground surface],m,AUS_10029257
10029574,AUS,-34.7423972,144.7923361,,Water depth [from the ground surface],m,AUS_10029574
10031358,AUS,-33.9503699,141.2033452,,Water depth [from the ground surface],m,AUS_10031358
10031452,AUS,-31.301482,150.4650272,,Water depth [from the ground surface],m,AUS_10031452
10031522,AUS,-29.2867652,149.786409,,Water depth [from the ground surface],m,AUS_10031522
10035523,AUS,-34.0689075,141.2957986,,Water depth [from the ground surface],m,AUS_10035523
10039574,AUS,-34.3301801,142.3538809,,Water depth [from the ground surface],m,AUS_10039574
10043544,AUS,-29.8239901,149.1539237,,Water depth [from the ground surface],m,AUS_10043544
10043913,AUS,-31.0687039,150.4716904,,Water depth [from the ground surface],m,AUS_10043913
10044116,AUS,-34.3301801,142.3538809,,Water depth [from the ground surface],m,AUS_10044116
10045213,AUS,-29.8239901,149.1539237,,Water depth [from the ground surface],m,AUS_10045213
10045284,AUS,-33.9192999,141.4046388,,Water depth [from the ground surface],m,AUS_10045284
10045623,AUS,-29.4884303,150.0141845,,Water depth [from the ground surface],m,AUS_10045623
10046139,AUS,-29.4350969,150.0152951,,Water depth [from the ground surface],m,AUS_10046139
10046326,AUS,-30.0934335,149.3086452,,Water depth [from the ground surface],m,AUS_10046326
10046491,AUS,-29.4159314,149.8355759,,Water depth [from the ground surface],m,AUS_10046491
10046776,AUS,-34.8399916,146.0142888,,Water depth [from the ground surface],m,AUS_10046776
10047506,AUS,-29.3304499,149.7452027,,Water depth [from the ground surface],m,AUS_10047506
10047570,AUS,-30.8495411,149.9153089,,Water depth [from the ground surface],m,AUS_10047570
10047579,AUS,-30.5142,150.0554,,Water depth [from the ground surface],m,AUS_10047579
10047587,AUS,-30.4162075,149.9058599,,Water depth [from the ground surface],m,AUS_10047587
10047688,AUS,-31.105649,150.3655824,,Water depth [from the ground surface],m,AUS_10047688
10048093,AUS,-30.1636098,149.600297,,Water depth [from the ground surface],m,AUS_10048093
10048099,AUS,-30.0176002,149.3219778,,Water depth [from the ground surface],m,AUS_10048099
10048143,AUS,-30.8145405,149.9669742,,Water depth [from the ground surface],m,AUS_10048143
10048179,AUS,-29.4159314,149.8355759,,Water depth [from the ground surface],m,AUS_10048179
10048376,AUS,-34.8541777,145.2211222,,Water depth [from the ground surface],m,AUS_10048376
10049174,AUS,-30.1159352,148.9992057,,Water depth [from the ground surface],m,AUS_10049174
10049242,AUS,-29.4350969,150.0152951,,Water depth [from the ground surface],m,AUS_10049242
10049824,AUS,-32.2467484,142.5602072,,Water depth [from the ground surface],m,AUS_10049824
10050080,AUS,-31.1892595,150.4772475,,Water depth [from the ground surface],m,AUS_10050080
10050092,AUS,-30.2673192,149.7011364,,Water depth [from the ground surface],m,AUS_10050092
10050093,AUS,-29.480097,150.01224,,Water depth [from the ground surface],m,AUS_10050093
10050097,AUS,-29.4067648,149.8272426,,Water depth [from the ground surface],m,AUS_10050097
10050121,AUS,-32.2467484,142.5602072,,Water depth [from the ground surface],m,AUS_10050121
10050209,AUS,-29.877878,149.3269769,,Water depth [from the ground surface],m,AUS_10050209
10050590,AUS,-30.849263,149.9544749,,Water depth [from the ground surface],m,AUS_10050590
10051218,AUS,-30.7859282,150.1264156,,Water depth [from the ground surface],m,AUS_10051218
10051423,AUS,-30.1975987,149.5611421,,Water depth [from the ground surface],m,AUS_10051423
10051567,AUS,-30.0934355,148.9536507,,Water depth [from the ground surface],m,AUS_10051567
10052325,AUS,-30.2473207,149.5972531,,Water depth [from the ground surface],m,AUS_10052325
10052527,AUS,-30.8167626,149.9830851,,Water depth [from the ground surface],m,AUS_10052527
10052935,AUS,-29.877878,149.3269769,,Water depth [from the ground surface],m,AUS_10052935
10053237,AUS,-34.1106219,141.3463291,,Water depth [from the ground surface],m,AUS_10053237
10053307,AUS,-29.9631566,149.1592022,,Water depth [from the ground surface],m,AUS_10053307
10053334,AUS,-32.5516812,142.2238006,,Water depth [from the ground surface],m,AUS_10053334
10053436,AUS,-30.2531544,149.5433651,,Water depth [from the ground surface],m,AUS_10053436
10053872,AUS,-30.1550994,149.4566991,,Water depth [from the ground surface],m,AUS_10053872
10053881,AUS,-30.3973188,149.8919711,,Water depth [from the ground surface],m,AUS_10053881
10053883,AUS,-31.1692594,150.4808583,,Water depth [from the ground surface],m,AUS_10053883
10053995,AUS,-35.09954,147.468093,,Water depth [from the ground surface],m,AUS_10053995
10054148,AUS,-30.0934355,148.9536507,,Water depth [from the ground surface],m,AUS_10054148
10054179,AUS,-29.4625968,150.0277951,,Water depth [from the ground surface],m,AUS_10054179
10054181,AUS,-30.848705,150.3258576,,Water depth [from the ground surface],m,AUS_10054181
10054225,AUS,-34.1538503,142.1695619,,Water depth [from the ground surface],m,AUS_10054225
10054344,AUS,-34.1538503,142.1695619,,Water depth [from the ground surface],m,AUS_10054344
10054481,AUS,-30.2673192,149.7011364,,Water depth [from the ground surface],m,AUS_10054481
10055031,AUS,-34.1766828,142.1629869,,Water depth [from the ground surface],m,AUS_10055031
10055257,AUS,-30.1975987,149.5611421,,Water depth [from the ground surface],m,AUS_10055257
10055271,AUS,-34.3301627,142.3740778,,Water depth [from the ground surface],m,AUS_10055271
10055330,AUS,-33.9033527,141.2824583,,Water depth [from the ground surface],m,AUS_10055330
10055551,AUS,-30.3287086,149.7539176,,Water depth [from the ground surface],m,AUS_10055551
10055554,AUS,-31.3884269,150.458362,,Water depth [from the ground surface],m,AUS_10055554
10055632,AUS,-30.8273171,150.1478048,,Water depth [from the ground surface],m,AUS_10055632
10055936,AUS,-30.6312063,150.0389152,,Water depth [from the ground surface],m,AUS_10055936
10056218,AUS,-30.205655,149.4397553,,Water depth [from the ground surface],m,AUS_10056218
10056310,AUS,-30.2195428,149.6247523,,Water depth [from the ground surface],m,AUS_10056310
10056317,AUS,-30.8927027,149.855575,,Water depth [from the ground surface],m,AUS_10056317
10056350,AUS,-30.1925992,149.4778102,,Water depth [from the ground surface],m,AUS_10056350
10056509,AUS,-35.103719,147.255267,,Water depth [from the ground surface],m,AUS_10056509
10056538,AUS,-30.1292658,149.4953094,,Water depth [from the ground surface],m,AUS_10056538
10056767,AUS,-30.8273171,150.1478048,,Water depth [from the ground surface],m,AUS_10056767
10056901,AUS,-31.4561666,149.9337555,,Water depth [from the ground surface],m,AUS_10056901
10057060,AUS,-35.27369,144.53366,,Water depth [from the ground surface],m,AUS_10057060
10057086,AUS,-30.6295396,150.0422484,,Water depth [from the ground surface],m,AUS_10057086
10057339,AUS,-30.1273208,149.608363,,Water depth [from the ground surface],m,AUS_10057339
10057526,AUS,-34.0500166,141.1579416,,Water depth [from the ground surface],m,AUS_10057526
10057585,AUS,-30.2695449,149.2497585,,Water depth [from the ground surface],m,AUS_10057585
10057658,AUS,-30.9489829,150.298915,,Water depth [from the ground surface],m,AUS_10057658
10057703,AUS,-30.2856531,149.7458619,,Water depth [from the ground surface],m,AUS_10057703
10057743,AUS,-31.5365444,149.9309305,,Water depth [from the ground surface],m,AUS_10057743
10057756,AUS,-32.2913846,142.6457317,,Water depth [from the ground surface],m,AUS_10057756
10057965,AUS,-30.2003764,149.5794752,,Water depth [from the ground surface],m,AUS_10057965
10058045,AUS,-29.4420425,149.8447426,,Water depth [from the ground surface],m,AUS_10058045
10058506,AUS,-35.12279,147.417679,,Water depth [from the ground surface],m,AUS_10058506
10058517,AUS,-30.1945442,149.3942003,,Water depth [from the ground surface],m,AUS_10058517
